EbN0_dB,N_frames,N_errors,FER
0.5,32,30,0.9375
1.0,36,30,0.8333333333333334
1.5,33,30,0.9090909090909091
2.0,36,30,0.8333333333333334
2.5,58,30,0.5172413793103449
3.0,50,30,0.6
3.5,82,30,0.36585365853658536
4.0,137,30,0.21897810218978103
4.5,244,30,0.12295081967213115
5.0,523,30,0.05736137667304015
5.5,1176,30,0.025510204081632654
