EbN0_dB,N_frames,N_errors,FER
0.0,>=stop_errors,612,0.6122448979591837
0.5,>=stop_errors,556,0.5555555555555556
1.0,>=stop_errors,204,0.20408163265306123
1.5,>=stop_errors,211,0.2112676056338028
2.0,>=stop_errors,119,0.11857707509881422
2.5,>=stop_errors,41,0.04126547455295736
3.0,>=stop_errors,15,0.014895729890764648
